"country","forecast_year","forecast_quarter","target_year","target_quarter","horizon","target","tau","lower_bound","upper_bound","truth_value","prediction","covered","IS"
"CAN",1973,NA,NA,NA,1,"cpi",0.1,3.387443610809,3.60923190931312,10.2717243737774,NA,FALSE,15.0273271084248
"CAN",1974,NA,NA,NA,1,"cpi",0.1,3.60923190931312,3.83807206625007,10.0232981493341,NA,FALSE,13.9737870082348
"CAN",1975,NA,NA,NA,1,"cpi",0.1,3.83807206625007,4.18903921953034,7.22784311401172,NA,FALSE,7.10386469657222
"CAN",1976,NA,NA,NA,1,"cpi",0.1,4.18903921953034,4.62955032876302,7.58101410153764,NA,FALSE,6.99931949317629
"CAN",1977,NA,NA,NA,1,"cpi",0.1,4.62955032876302,5.97809586578851,8.50208927062595,NA,FALSE,6.95741976999757
"CAN",1978,NA,NA,NA,1,"cpi",0.1,5.97809586578851,7.17586457466475,8.65147652410481,NA,FALSE,4.47690637429859
"CAN",1979,NA,NA,NA,1,"cpi",0.1,7.17586457466475,7.40442860777468,9.5171912664748,NA,FALSE,4.92359216355463
"CAN",1980,NA,NA,NA,1,"cpi",0.1,7.40442860777468,8.0415516860818,11.5813425032741,NA,FALSE,8.5033248942901
"CAN",1981,NA,NA,NA,1,"cpi",0.1,8.0415516860818,8.57678289736538,10.1124203763629,NA,FALSE,3.94775894238929
"CAN",1982,NA,NA,NA,1,"cpi",0.1,8.57678289736538,9.0843338952898,5.67091787896303,NA,FALSE,6.9650288165963
"CAN",1983,NA,NA,NA,1,"cpi",0.1,8.57678289736538,9.0843338952898,4.19799576814029,NA,FALSE,10.2381890628691
"CAN",1984,NA,NA,NA,1,"cpi",0.1,8.57678289736538,9.0843338952898,3.86444262005169,NA,FALSE,10.9794182808437
"CAN",1985,NA,NA,NA,1,"cpi",0.1,8.0415516860818,8.57678289736538,4.08685396749431,NA,FALSE,9.32344836370022
"CAN",1986,NA,NA,NA,1,"cpi",0.1,7.40442860777468,8.0415516860818,4.23980729277887,NA,FALSE,7.66961488940891
"CAN",1987,NA,NA,NA,1,"cpi",0.1,6.62596599025034,8.0415516860818,3.92899537638065,NA,FALSE,7.40885372665298
"CAN",1988,NA,NA,NA,1,"cpi",0.1,4.95536258587095,7.08650357479449,4.82821664544208,NA,FALSE,2.41368752320993
"CAN",1989,NA,NA,NA,1,"cpi",0.1,4.53401196911047,5.24956726220256,4.64347549432717,NA,TRUE,0.715555293092081
"CAN",1990,NA,NA,NA,1,"cpi",0.1,4.44164139355302,4.73584606988462,5.4258100696218,NA,FALSE,1.82745800908087
"CAN",1991,NA,NA,NA,1,"cpi",0.1,4.44164139355302,4.73584606988462,1.47496888572843,NA,FALSE,6.88681024927513
"CAN",1992,NA,NA,NA,1,"cpi",0.1,4.21890153045958,4.44164139355302,1.84351085411351,NA,FALSE,5.50138581052915
"CAN",1993,NA,NA,NA,1,"cpi",0.1,4.1424248678173,4.21890153045958,0.161630694655448,NA,FALSE,8.92268593633528
"CAN",1994,NA,NA,NA,1,"cpi",0.1,4.00792467193748,4.1424248678173,2.11688403676572,NA,FALSE,4.33681271848374
"CAN",1995,NA,NA,NA,1,"cpi",0.1,3.89671899821617,4.00792467193748,1.55309584667184,NA,FALSE,5.3192571215976
"CAN",1996,NA,NA,NA,1,"cpi",0.1,3.02293970657318,4.00792467193748,1.60528783555959,NA,FALSE,4.13532245650562
"CAN",1997,NA,NA,NA,1,"cpi",0.1,1.98019744543961,3.02293970657318,0.988908029337191,NA,FALSE,3.24560763025007
"CAN",1998,NA,NA,NA,1,"cpi",0.1,1.72439934483655,1.98019744543961,1.7107350135213,NA,FALSE,0.28616328130363
"CAN",1999,NA,NA,NA,1,"cpi",0.1,1.65801142454044,1.7771229338174,2.6718361971244,NA,FALSE,2.10736320551473
"CAN",2000,NA,NA,NA,1,"cpi",0.1,1.65801142454044,1.7771229338174,2.47906219852806,NA,FALSE,1.67897654196731
"CAN",2001,NA,NA,NA,1,"cpi",0.1,1.65801142454044,1.7771229338174,2.20880570551249,NA,FALSE,1.07840655748825
"CAN",2002,NA,NA,NA,1,"cpi",0.1,1.65801142454044,1.7771229338174,2.71189071546809,NA,FALSE,2.19637324627848
"CAN",2003,NA,NA,NA,1,"cpi",0.1,1.7771229338174,1.98019744543961,1.83151661303942,NA,TRUE,0.203074511622209
"CAN",2004,NA,NA,NA,1,"cpi",0.1,1.77112581328036,1.97420032490257,2.18071628336509,NA,FALSE,0.661998863761147
"CAN",2005,NA,NA,NA,1,"cpi",0.1,1.97420032490257,2.1488001600654,1.97519342012289,NA,TRUE,0.174599835162834
"CAN",2006,NA,NA,NA,1,"cpi",0.1,1.90335501658115,2.07795485174399,2.10062087284572,NA,FALSE,0.224968770944466
"CAN",2007,NA,NA,NA,1,"cpi",0.1,2.0379071464843,2.14066857810541,2.31447335265955,NA,FALSE,0.488994263963647
"CAN",2008,NA,NA,NA,1,"cpi",0.1,2.14066857810541,2.19476099443879,0.284533874408197,NA,FALSE,4.17883620232718
"CAN",2009,NA,NA,NA,1,"cpi",0.1,2.14066857810541,2.19476099443879,1.75525687020327,NA,FALSE,0.910562878338126
"CAN",2010,NA,NA,NA,1,"cpi",0.1,2.14066857810541,2.19476099443879,2.85717434028225,NA,FALSE,1.52612207376329
"CAN",2011,NA,NA,NA,1,"cpi",0.1,2.14066857810541,2.19476099443879,1.50118536134935,NA,FALSE,1.47516623134685
"CAN",2012,NA,NA,NA,1,"cpi",0.1,2.0379071464843,2.14066857810541,0.931270594714462,NA,FALSE,2.56195376888742
"CAN",2013,NA,NA,NA,1,"cpi",0.1,1.90335501658115,2.0379071464843,1.87639912240215,NA,FALSE,0.194454116967603
"CAN",2014,NA,NA,NA,1,"cpi",0.1,1.85395786772079,1.92579627126252,1.11090953952792,NA,FALSE,1.723056910637
"CAN",2015,NA,NA,NA,1,"cpi",0.1,1.81582799630271,1.92579627126252,1.41168586698797,NA,FALSE,1.00806189565924
"CAN",2016,NA,NA,NA,1,"cpi",0.1,1.62822111577631,1.81582799630271,1.57888581671161,NA,FALSE,0.297240878447952
"CAN",2017,NA,NA,NA,1,"cpi",0.1,1.54003558903048,1.66707134345744,2.23316270166586,NA,FALSE,1.38501655044567
"CAN",2018,NA,NA,NA,1,"cpi",0.1,1.54003558903048,1.66707134345744,1.91921619871868,NA,FALSE,0.687357655007495
"CAN",2019,NA,NA,NA,1,"cpi",0.1,1.54003558903048,1.66707134345744,0.71139989671781,NA,FALSE,1.96844840401067
"CAN",2020,NA,NA,NA,1,"cpi",0.1,1.54003558903048,1.66707134345744,3.31148121717802,NA,FALSE,3.78127991825048
"CAN",2021,NA,NA,NA,1,"cpi",0.1,1.54003558903048,1.72764246955688,6.50977236228281,NA,FALSE,10.8145621976951
"CAN",2022,NA,NA,NA,1,"cpi",0.1,1.54003558903048,1.72764246955688,3.78831288758619,NA,FALSE,4.76687447614709
"CAN",2023,NA,NA,NA,1,"cpi",0.1,1.72764246955688,1.89780766056042,NA,NA,NA,NA
"CAN",1962,NA,NA,NA,1,"gdp",0.1,7.18186387490371,7.18186387490371,5.15466364537507,NA,FALSE,4.50488939895254
"CAN",1963,NA,NA,NA,1,"gdp",0.1,6.16826376013939,6.16826376013939,6.45950577821725,NA,FALSE,0.647204484617464
"CAN",1964,NA,NA,NA,1,"gdp",0.1,6.45950577821725,6.45950577821725,6.11286521457817,NA,FALSE,0.770312363642404
"CAN",1965,NA,NA,NA,1,"gdp",0.1,6.28618549639771,6.28618549639771,6.54977117773675,NA,FALSE,0.585745958531189
"CAN",1966,NA,NA,NA,1,"gdp",0.1,6.45950577821725,6.45950577821725,3.02069459694722,NA,FALSE,7.64180262504452
"CAN",1967,NA,NA,NA,1,"gdp",0.1,6.28618549639771,6.28618549639771,4.87275387657536,NA,FALSE,3.14095915516079
"CAN",1968,NA,NA,NA,1,"gdp",0.1,6.11286521457817,6.11286521457817,4.95638978351345,NA,FALSE,2.56994540236605
"CAN",1969,NA,NA,NA,1,"gdp",0.1,5.63376442997662,5.63376442997662,2.88177445953906,NA,FALSE,6.11553326763901
"CAN",1970,NA,NA,NA,1,"gdp",0.1,5.15466364537507,5.15466364537507,3.9082218305623,NA,FALSE,2.76987069958394
"CAN",1971,NA,NA,NA,1,"gdp",0.1,5.00595824897885,5.10509517990966,5.38782227759672,NA,FALSE,0.727419370235375
"CAN",1972,NA,NA,NA,1,"gdp",0.1,5.05552671444426,5.27124296148589,6.5234008306138,NA,FALSE,2.9982892895481
"CAN",1973,NA,NA,NA,1,"gdp",0.1,5.05552671444426,5.27124296148589,3.30867751212904,NA,FALSE,4.09760336329769
"CAN",1974,NA,NA,NA,1,"gdp",0.1,4.9145718300444,5.17210603055508,1.52054160710415,NA,FALSE,7.79982358482235
"CAN",1975,NA,NA,NA,1,"gdp",0.1,4.39048785356883,4.9145718300444,5.73026103671639,NA,FALSE,2.33672665796889
"CAN",1976,NA,NA,NA,1,"gdp",0.1,4.39048785356883,4.9145718300444,3.47483145017208,NA,FALSE,2.5588759840239
"CAN",1977,NA,NA,NA,1,"gdp",0.1,3.69152664036719,4.39048785356883,3.6682764087084,NA,FALSE,0.750628394665602
"CAN",1978,NA,NA,NA,1,"gdp",0.1,3.78824911963535,4.39048785356883,3.65704745334168,NA,FALSE,0.893797992363848
"CAN",1979,NA,NA,NA,1,"gdp",0.1,3.66266193102504,3.78824911963535,2.15730015132174,NA,FALSE,3.47083558795098
"CAN",1980,NA,NA,NA,1,"gdp",0.1,3.56593945175688,3.66266193102504,3.35834604481556,NA,FALSE,0.558041161359997
"CAN",1981,NA,NA,NA,1,"gdp",0.1,3.56593945175688,3.66266193102504,-3.22209797045677,NA,FALSE,15.1812500841874
"CAN",1982,NA,NA,NA,1,"gdp",0.1,3.41658874749382,3.56593945175688,2.52351663975967,NA,FALSE,2.13395538811674
"CAN",1983,NA,NA,NA,1,"gdp",0.1,3.3335117784723,3.41658874749382,5.73401280738071,NA,FALSE,5.23290821321462
"CAN",1984,NA,NA,NA,1,"gdp",0.1,3.3335117784723,3.41658874749382,4.6310874339193,NA,FALSE,2.78196293885593
"CAN",1985,NA,NA,NA,1,"gdp",0.1,3.41658874749382,3.56593945175688,2.10619562235258,NA,FALSE,3.06133542679916
"CAN",1986,NA,NA,NA,1,"gdp",0.1,3.41658874749382,3.56593945175688,3.9800271468504,NA,FALSE,1.06954558224866
"CAN",1987,NA,NA,NA,1,"gdp",0.1,3.41658874749382,3.56593945175688,4.3265584934836,NA,FALSE,1.83961524143356
"CAN",1988,NA,NA,NA,1,"gdp",0.1,3.50769674907862,3.66266193102504,2.31163142188661,NA,FALSE,2.812888131262
"CAN",1989,NA,NA,NA,1,"gdp",0.1,2.94093134228761,3.50769674907862,0.200184045958284,NA,FALSE,6.65731495418951
"CAN",1990,NA,NA,NA,1,"gdp",0.1,2.41757403082314,2.94093134228761,-2.11071809047006,NA,FALSE,10.586228692116
"CAN",1991,NA,NA,NA,1,"gdp",0.1,2.41757403082314,2.94093134228761,0.885769974785917,NA,FALSE,3.92736632488052
"CAN",1992,NA,NA,NA,1,"gdp",0.1,2.20891352211959,2.41757403082314,2.62028545884282,NA,FALSE,0.659130348747285
"CAN",1993,NA,NA,NA,1,"gdp",0.1,2.41757403082314,2.57190104930124,4.3913002276235,NA,FALSE,4.19743630363867
"CAN",1994,NA,NA,NA,1,"gdp",0.1,2.46595844036472,3.30015630284661,2.65531756746119,NA,TRUE,0.834197862481894
"CAN",1995,NA,NA,NA,1,"gdp",0.1,2.46595844036472,2.637801513152,1.67126956405937,NA,FALSE,1.93781835346584
"CAN",1996,NA,NA,NA,1,"gdp",0.1,2.20891352211959,2.46595844036472,4.18743452356078,NA,FALSE,4.08254732534748
"CAN",1997,NA,NA,NA,1,"gdp",0.1,2.46595844036472,2.637801513152,3.82216871981692,NA,FALSE,2.80377019870932
"CAN",1998,NA,NA,NA,1,"gdp",0.1,2.46595844036472,2.637801513152,5.00708761251751,NA,FALSE,5.43692329359953
"CAN",1999,NA,NA,NA,1,"gdp",0.1,2.46595844036472,2.637801513152,5.01686707217477,NA,FALSE,5.45865542617122
"CAN",2000,NA,NA,NA,1,"gdp",0.1,2.637801513152,3.23874314363905,1.86176460568251,NA,FALSE,2.32546809153036
"CAN",2001,NA,NA,NA,1,"gdp",0.1,2.637801513152,3.23874314363905,2.95267036327385,NA,TRUE,0.600941630487048
"CAN",2002,NA,NA,NA,1,"gdp",0.1,2.80399396536752,3.38741954154538,1.79239764859186,NA,FALSE,2.83141739123489
"CAN",2003,NA,NA,NA,1,"gdp",0.1,2.80399396536752,3.38741954154538,3.03951490755587,NA,TRUE,0.583425576177864
"CAN",2004,NA,NA,NA,1,"gdp",0.1,2.99609263541486,3.43084181368639,3.16058382001353,NA,TRUE,0.434749178271532
"CAN",2005,NA,NA,NA,1,"gdp",0.1,2.99609263541486,3.1000493637847,2.609566727645,NA,FALSE,0.962903190080635
"CAN",2006,NA,NA,NA,1,"gdp",0.1,2.99609263541486,3.1000493637847,2.02795201066481,NA,FALSE,2.25538033892552
"CAN",2007,NA,NA,NA,1,"gdp",0.1,2.99609263541486,3.1000493637847,0.990976125740303,NA,FALSE,4.5597711943133
"CAN",2008,NA,NA,NA,1,"gdp",0.1,2.78111854545943,2.99609263541486,-2.95912581429439,NA,FALSE,12.9710726671861
"CAN",2009,NA,NA,NA,1,"gdp",0.1,2.3187593691549,2.78111854545943,3.04203459458386,NA,FALSE,1.04217261880327
"CAN",2010,NA,NA,NA,1,"gdp",0.1,2.3187593691549,2.78111854545943,3.08814508619248,NA,FALSE,1.14464037793353
"CAN",2011,NA,NA,NA,1,"gdp",0.1,2.3187593691549,2.78111854545943,1.74480623143159,NA,FALSE,1.73781059346745
"CAN",2012,NA,NA,NA,1,"gdp",0.1,2.3187593691549,2.78111854545943,2.29527793185254,NA,FALSE,0.514540148087547
"CAN",2013,NA,NA,NA,1,"gdp",0.1,2.16161497125868,2.45242232974877,2.83250510358921,NA,FALSE,1.13543574480218
"CAN",2014,NA,NA,NA,1,"gdp",0.1,2.45242232974877,2.72103591561711,0.652384415906351,NA,FALSE,4.26869783885149
"CAN",2015,NA,NA,NA,1,"gdp",0.1,2.16161497125868,2.45242232974877,1.03156225564479,NA,FALSE,2.80203561540984
"CAN",2016,NA,NA,NA,1,"gdp",0.1,1.8863791210482,2.16161497125868,2.98882785938869,NA,FALSE,2.11348671272163
"CAN",2017,NA,NA,NA,1,"gdp",0.1,1.8863791210482,2.16161497125868,2.70599383786509,NA,FALSE,1.48496666489141
"CAN",2018,NA,NA,NA,1,"gdp",0.1,2.02004208164207,2.50063588485882,1.89017803322946,NA,FALSE,0.769180577466993
"CAN",2019,NA,NA,NA,1,"gdp",0.1,2.092727982541,2.50063588485882,-5.27111533989858,NA,FALSE,16.7720041744058
"CAN",2020,NA,NA,NA,1,"gdp",0.1,2.092727982541,2.50063588485882,5.24728343158755,NA,FALSE,6.51156911727056
"CAN",2021,NA,NA,NA,1,"gdp",0.1,2.092727982541,2.50063588485882,3.75544840636249,NA,FALSE,3.19638017232597
"CAN",2022,NA,NA,NA,1,"gdp",0.1,2.092727982541,2.50063588485882,1.06169870239572,NA,FALSE,2.69908408041844
"CAN",2023,NA,NA,NA,1,"gdp",0.1,2.092727982541,2.50063588485882,NA,NA,NA,NA
"CAN",1957,NA,NA,NA,1,"cpi",0.2,2.55562336095485,3.24684755852518,2.33186388641149,NA,FALSE,1.25062288392872
"CAN",1958,NA,NA,NA,1,"cpi",0.2,2.33186388641149,2.59031220731124,1.19382698397654,NA,FALSE,3.10354057698712
"CAN",1959,NA,NA,NA,1,"cpi",0.2,1.32752769429961,2.55562336095485,1.34209404870695,NA,TRUE,1.22809566665524
"CAN",1960,NA,NA,NA,1,"cpi",0.2,1.32752769429961,2.33186388641149,1.00921348094007,NA,FALSE,1.80012172551072
"CAN",1961,NA,NA,NA,1,"cpi",0.2,1.19382698397654,1.34209404870695,1.04957947883042,NA,FALSE,0.508885827595725
"CAN",1962,NA,NA,NA,1,"cpi",0.2,1.04957947883042,1.32752769429961,1.60677118395228,NA,FALSE,0.976056939600882
"CAN",1963,NA,NA,NA,1,"cpi",0.2,1.04957947883042,1.32752769429961,1.88764670034376,NA,FALSE,1.67824573057957
"CAN",1964,NA,NA,NA,1,"cpi",0.2,1.19382698397654,1.34209404870695,2.29538304394236,NA,FALSE,2.53148955281892
"CAN",1965,NA,NA,NA,1,"cpi",0.2,1.32752769429961,1.60677118395228,3.72486065470629,NA,FALSE,5.57446716653769
"CAN",1966,NA,NA,NA,1,"cpi",0.2,1.34209404870695,1.88764670034376,3.49360316391996,NA,FALSE,4.56044381057731
"CAN",1967,NA,NA,NA,1,"cpi",0.2,1.60677118395228,2.29538304394236,3.95128347779386,NA,FALSE,4.82836294461882
"CAN",1968,NA,NA,NA,1,"cpi",0.2,1.60677118395228,2.29538304394236,4.42679496126681,NA,FALSE,6.01714165330122
"CAN",1969,NA,NA,NA,1,"cpi",0.2,1.60677118395228,2.29538304394236,3.28128405769805,NA,FALSE,3.1533643943793
"CAN",1970,NA,NA,NA,1,"cpi",0.2,1.88764670034376,3.28128405769805,2.64123406634756,NA,TRUE,1.39363735735429
"CAN",1971,NA,NA,NA,1,"cpi",0.2,2.29538304394236,3.28128405769805,4.83230569625923,NA,FALSE,4.86345511015865
"CAN",1972,NA,NA,NA,1,"cpi",0.2,2.64123406634756,3.49360316391996,7.12388603531779,NA,FALSE,9.92807627606697
"CAN",1973,NA,NA,NA,1,"cpi",0.2,3.28128405769805,3.72486065470629,10.2717243737774,NA,FALSE,16.8107358946861
"CAN",1974,NA,NA,NA,1,"cpi",0.2,3.49360316391996,3.95128347779386,10.0232981493341,NA,FALSE,15.6377169927246
"CAN",1975,NA,NA,NA,1,"cpi",0.2,3.72486065470629,4.42679496126681,7.22784311401172,NA,FALSE,7.70455468842278
"CAN",1976,NA,NA,NA,1,"cpi",0.2,3.95128347779386,4.83230569625923,7.58101410153764,NA,FALSE,7.75279323166141
"CAN",1977,NA,NA,NA,1,"cpi",0.2,4.42679496126681,7.12388603531779,8.50208927062595,NA,FALSE,6.14259916232137
"CAN",1978,NA,NA,NA,1,"cpi",0.2,4.83230569625923,7.22784311401172,8.65147652410481,NA,FALSE,5.95462094298522
"CAN",1979,NA,NA,NA,1,"cpi",0.2,7.12388603531779,7.58101410153764,9.5171912664748,NA,FALSE,5.29757097856274
"CAN",1980,NA,NA,NA,1,"cpi",0.2,7.22784311401172,8.50208927062595,11.5813425032741,NA,FALSE,8.97237923823472
"CAN",1981,NA,NA,NA,1,"cpi",0.2,7.58101410153764,8.65147652410481,10.1124203763629,NA,FALSE,4.72282205321251
"CAN",1982,NA,NA,NA,1,"cpi",0.2,8.50208927062595,9.5171912664748,5.67091787896303,NA,FALSE,8.09303047500613
"CAN",1983,NA,NA,NA,1,"cpi",0.2,8.50208927062595,9.5171912664748,4.19799576814029,NA,FALSE,11.775335752063
"CAN",1984,NA,NA,NA,1,"cpi",0.2,8.50208927062595,9.5171912664748,3.86444262005169,NA,FALSE,12.6092186222845
"CAN",1985,NA,NA,NA,1,"cpi",0.2,7.58101410153764,8.65147652410481,4.08685396749431,NA,FALSE,9.8058627576755
"CAN",1986,NA,NA,NA,1,"cpi",0.2,7.22784311401172,8.50208927062595,4.23980729277887,NA,FALSE,8.74433570969634
"CAN",1987,NA,NA,NA,1,"cpi",0.2,5.67091787896303,8.50208927062595,3.92899537638065,NA,FALSE,7.18597764811886
"CAN",1988,NA,NA,NA,1,"cpi",0.2,4.23980729277887,8.50208927062595,4.82821664544208,NA,TRUE,4.26228197784708
"CAN",1989,NA,NA,NA,1,"cpi",0.2,4.23980729277887,5.67091787896303,4.64347549432717,NA,TRUE,1.43111058618416
"CAN",1990,NA,NA,NA,1,"cpi",0.2,4.23980729277887,4.82821664544208,5.4258100696218,NA,FALSE,2.0823929131125
"CAN",1991,NA,NA,NA,1,"cpi",0.2,4.23980729277887,4.82821664544208,1.47496888572843,NA,FALSE,7.5005053702893
"CAN",1992,NA,NA,NA,1,"cpi",0.2,4.19799576814029,4.64347549432717,1.84351085411351,NA,FALSE,6.33169201125382
"CAN",1993,NA,NA,NA,1,"cpi",0.2,4.08685396749431,4.23980729277887,0.161630694655448,NA,FALSE,9.96601150738172
"CAN",1994,NA,NA,NA,1,"cpi",0.2,3.92899537638065,4.19799576814029,2.11688403676572,NA,FALSE,4.79927874079698
"CAN",1995,NA,NA,NA,1,"cpi",0.2,3.86444262005169,4.08685396749431,1.55309584667184,NA,FALSE,6.00077828089224
"CAN",1996,NA,NA,NA,1,"cpi",0.2,2.11688403676572,4.08685396749431,1.60528783555959,NA,FALSE,3.2489604337439
"CAN",1997,NA,NA,NA,1,"cpi",0.2,1.84351085411351,3.92899537638065,0.988908029337191,NA,FALSE,4.22199158420795
"CAN",1998,NA,NA,NA,1,"cpi",0.2,1.60528783555959,2.11688403676572,1.7107350135213,NA,TRUE,0.511596201206123
"CAN",1999,NA,NA,NA,1,"cpi",0.2,1.60528783555959,1.84351085411351,2.6718361971244,NA,FALSE,2.30903637608114
"CAN",2000,NA,NA,NA,1,"cpi",0.2,1.60528783555959,1.84351085411351,2.47906219852806,NA,FALSE,1.8271013795903
"CAN",2001,NA,NA,NA,1,"cpi",0.2,1.60528783555959,1.84351085411351,2.20880570551249,NA,FALSE,1.15146014705136
"CAN",2002,NA,NA,NA,1,"cpi",0.2,1.60528783555959,1.84351085411351,2.71189071546809,NA,FALSE,2.40917267194036
"CAN",2003,NA,NA,NA,1,"cpi",0.2,1.7107350135213,2.11688403676572,1.83151661303942,NA,TRUE,0.406149023244419
"CAN",2004,NA,NA,NA,1,"cpi",0.2,1.7107350135213,2.11688403676572,2.18071628336509,NA,FALSE,0.565729639742858
"CAN",2005,NA,NA,NA,1,"cpi",0.2,1.83151661303942,2.18071628336509,1.97519342012289,NA,TRUE,0.349199670325668
"CAN",2006,NA,NA,NA,1,"cpi",0.2,1.83151661303942,2.18071628336509,2.10062087284572,NA,TRUE,0.349199670325668
"CAN",2007,NA,NA,NA,1,"cpi",0.2,1.97519342012289,2.18071628336509,2.31447335265955,NA,FALSE,0.539915536478357
"CAN",2008,NA,NA,NA,1,"cpi",0.2,2.10062087284572,2.20880570551249,0.284533874408197,NA,FALSE,4.64840232876058
"CAN",2009,NA,NA,NA,1,"cpi",0.2,2.10062087284572,2.20880570551249,1.75525687020327,NA,FALSE,0.97159483927289
"CAN",2010,NA,NA,NA,1,"cpi",0.2,2.10062087284572,2.20880570551249,2.85717434028225,NA,FALSE,1.72910641959116
"CAN",2011,NA,NA,NA,1,"cpi",0.2,2.10062087284572,2.20880570551249,1.50118536134935,NA,FALSE,1.60677361140771
"CAN",2012,NA,NA,NA,1,"cpi",0.2,1.97519342012289,2.18071628336509,0.931270594714462,NA,FALSE,2.81532992676327
"CAN",2013,NA,NA,NA,1,"cpi",0.2,1.83151661303942,2.10062087284572,1.87639912240215,NA,TRUE,0.2691042598063
"CAN",2014,NA,NA,NA,1,"cpi",0.2,1.83151661303942,1.97519342012289,1.11090953952792,NA,FALSE,1.94519449086223
"CAN",2015,NA,NA,NA,1,"cpi",0.2,1.75525687020327,1.97519342012289,1.41168586698797,NA,FALSE,1.07886405795788
"CAN",2016,NA,NA,NA,1,"cpi",0.2,1.50118536134935,1.87639912240215,1.57888581671161,NA,TRUE,0.375213761052804
"CAN",2017,NA,NA,NA,1,"cpi",0.2,1.50118536134935,1.75525687020327,2.23316270166586,NA,FALSE,1.44883608751039
"CAN",2018,NA,NA,NA,1,"cpi",0.2,1.50118536134935,1.75525687020327,1.91921619871868,NA,FALSE,0.663969830142449
"CAN",2019,NA,NA,NA,1,"cpi",0.2,1.50118536134935,1.75525687020327,0.71139989671781,NA,FALSE,2.22853517043277
"CAN",2020,NA,NA,NA,1,"cpi",0.2,1.50118536134935,1.75525687020327,3.31148121717802,NA,FALSE,4.14463237629081
"CAN",2021,NA,NA,NA,1,"cpi",0.2,1.50118536134935,1.87639912240215,6.50977236228281,NA,FALSE,11.9586468607545
"CAN",2022,NA,NA,NA,1,"cpi",0.2,1.50118536134935,1.87639912240215,3.78831288758619,NA,FALSE,5.15499817401291
"CAN",2023,NA,NA,NA,1,"cpi",0.2,1.57888581671161,1.91921619871868,NA,NA,NA,NA
"CAN",1962,NA,NA,NA,1,"gdp",0.2,7.18186387490371,7.18186387490371,5.15466364537507,NA,FALSE,5.06800057382161
"CAN",1963,NA,NA,NA,1,"gdp",0.2,6.16826376013939,6.16826376013939,6.45950577821725,NA,FALSE,0.728105045194647
"CAN",1964,NA,NA,NA,1,"gdp",0.2,6.45950577821725,6.45950577821725,6.11286521457817,NA,FALSE,0.866601409097705
"CAN",1965,NA,NA,NA,1,"gdp",0.2,6.28618549639771,6.28618549639771,6.54977117773675,NA,FALSE,0.658964203347587
"CAN",1966,NA,NA,NA,1,"gdp",0.2,6.45950577821725,6.45950577821725,3.02069459694722,NA,FALSE,8.59702795317508
"CAN",1967,NA,NA,NA,1,"gdp",0.2,6.28618549639771,6.28618549639771,4.87275387657536,NA,FALSE,3.53357904955589
"CAN",1968,NA,NA,NA,1,"gdp",0.2,6.11286521457817,6.11286521457817,4.95638978351345,NA,FALSE,2.8911885776618
"CAN",1969,NA,NA,NA,1,"gdp",0.2,5.63376442997662,5.63376442997662,2.88177445953906,NA,FALSE,6.87997492609389
