"ccode","dt","gdp","cpi","ciss"
"JPN",1965 Q2,1.248847841,1.98559543116192,NA
"JPN",1965 Q3,2.265972003,-0.0333340511646352,NA
"JPN",1965 Q4,1.553909699,1.94757873592977,NA
"JPN",1966 Q1,2.676417582,1.74989296435784,NA
"JPN",1966 Q2,3.912582843,1.27675344763603,NA
"JPN",1966 Q3,2.431441883,0.0633844714449161,NA
"JPN",1966 Q4,1.998277154,0.977800347842228,NA
"JPN",1967 Q1,2.650178346,1.86569435530775,NA
"JPN",1967 Q2,2.6901539,-0.0616069733555324,NA
"JPN",1967 Q3,3.467643213,0.399938538343392,NA
"JPN",1967 Q4,1.933249747,3.20266165731367,NA
"JPN",1968 Q1,2.385972606,1.59296373696312,NA
"JPN",1968 Q2,3.411931155,0.233857920812941,NA
"JPN",1968 Q3,2.263971456,0.756256449126314,NA
"JPN",1968 Q4,5.69754582,1.89443436362313,NA
"JPN",1969 Q1,0.879461273,0.482188133720785,NA
"JPN",1969 Q2,2.911657781,1.79476923558308,NA
"JPN",1969 Q3,2.395415623,2.22629758212562,NA
"JPN",1969 Q4,3.90301332,1.21573457579074,NA
"JPN",1970 Q1,3.064074178,2.21809992333055,NA
"JPN",1970 Q2,1.212645697,1.41536206398065,NA
"JPN",1970 Q3,2.680797035,0.216010228959451,NA
"JPN",1970 Q4,-0.322008363,2.76610879202499,NA
"JPN",1971 Q1,0.910971913,1.45836033104478,NA
"JPN",1971 Q2,1.613126047,1.74275006985201,NA
"JPN",1971 Q3,1.218442597,1.11167630576765,NA
"JPN",1971 Q4,0.911049697,1.29808883435358,NA
"JPN",1972 Q1,3.258014557,0.396032033253579,NA
"JPN",1972 Q2,1.881993872,2.15060565328686,NA
"JPN",1972 Q3,2.13452832,0.866664912393889,NA
"JPN",1972 Q4,2.515679627,1.33335383536068,NA
"JPN",1973 Q1,3.344675477,2.70663744613775,NA
"JPN",1973 Q2,0.91447627,4.94037723181555,NA
"JPN",1973 Q3,0.291681205,2.93632424423715,NA
"JPN",1973 Q4,1.235735789,4.16725838022174,NA
"JPN",1974 Q1,-3.435981747,8.89822527138557,NA
"JPN",1974 Q2,0.720303476,4.38345984569635,NA
"JPN",1974 Q3,1.279660157,3.6495362123353,NA
"JPN",1974 Q4,-0.542348904,4.11801625560431,NA
"JPN",1975 Q1,0.130852508,1.96471763497392,NA
"JPN",1975 Q2,2.220142359,2.68730341760306,NA
"JPN",1975 Q3,1.138138264,1.06750153614406,NA
"JPN",1975 Q4,1.051509853,2.58954231885808,NA
"JPN",1976 Q1,0.847324585,2.28650810945519,NA
"JPN",1976 Q2,0.590800499,3.04650536371076,NA
"JPN",1976 Q3,1.406011224,1.31846378618068,NA
"JPN",1976 Q4,0.118914049,2.36362903858343,NA
"JPN",1977 Q1,2.187257002,2.20031265828977,NA
"JPN",1977 Q2,0.703787517,2.68401288768718,NA
"JPN",1977 Q3,0.681686576,0.422824983863812,NA
"JPN",1977 Q4,1.356456852,0.944885168292586,NA
"JPN",1978 Q1,1.889184999,0.521110674438763,NA
"JPN",1978 Q2,0.972000933,2.05768929368153,NA
"JPN",1978 Q3,1.293282486,0.760852537667933,NA
"JPN",1978 Q4,1.443061634,0.302718563293958,NA
"JPN",1979 Q1,1.495580739,-0.151252167308868,NA
"JPN",1979 Q2,1.827155452,2.34366614269801,NA
"JPN",1979 Q3,0.762663736,1.0296738895196,NA
"JPN",1979 Q4,0.434649,1.64492805270031,NA
"JPN",1980 Q1,0.38255242,1.94826323060884,NA
"JPN",1980 Q2,-0.527155036,3.14987089830394,NA
"JPN",1980 Q3,2.239931727,1.04332876251467,NA
"JPN",1980 Q4,2.125487999,1.25563588625122,NA
"JPN",1981 Q1,0.613078575,0.931464639310242,NA
"JPN",1981 Q2,1.223762939,1.57691177615735,NA
"JPN",1981 Q3,-0.222416724,0.34706485484417,NA
"JPN",1981 Q4,0.729939813,1.16254885389058,NA
"JPN",1982 Q1,1.532500574,0,NA
"JPN",1982 Q2,0.686562871,1.06452901104568,NA
"JPN",1982 Q3,0.437004283,0.506974033590168,NA
"JPN",1982 Q4,1.389602027,0.881051203959515,NA
"JPN",1983 Q1,0.06306144,-0.334721536389182,NA
"JPN",1983 Q2,0.751951743,1.16668067760264,NA
"JPN",1983 Q3,1.496253621,-0.248854443419955,NA
"JPN",1983 Q4,0.83312633,1.07393698837415,NA
"JPN",1984 Q1,1.15167553,0.410008409420914,NA
"JPN",1984 Q2,1.514425641,0.774410010258286,NA
"JPN",1984 Q3,1.222067612,-0.0406142935345244,NA
"JPN",1984 Q4,0.172601927,1.13086905975042,NA
"JPN",1985 Q1,2.450569896,0.120412867062925,NA
"JPN",1985 Q2,2.024950032,0.918352358539831,NA
"JPN",1985 Q3,1.308559679,0.158853033758977,NA
"JPN",1985 Q4,1.328426309,0.435566625056794,NA
"JPN",1986 Q1,0.397646389,0.0394956458944051,NA
"JPN",1986 Q2,-0.245688838,0.236681686237272,NA
"JPN",1986 Q3,0.585787749,-0.473924883938093,NA
"JPN",1986 Q4,0.788721108,-0.0396011467338475,NA
"JPN",1987 Q1,-0.071725638,-0.555998636296362,NA
"JPN",1987 Q2,2.0955948,1.22701340949325,NA
"JPN",1987 Q3,2.000277551,-0.196891001598232,NA
"JPN",1987 Q4,2.574799235,0.275536668700482,NA
"JPN",1988 Q1,2.387212705,-0.551834640109927,NA
"JPN",1988 Q2,-0.145997226,0.669681506091546,NA
"JPN",1988 Q3,2.230947392,0.196118743788709,NA
"JPN",1988 Q4,1.053823715,0.741758453852626,NA
"JPN",1989 Q1,2.698039962,-0.546012058709611,NA
"JPN",1989 Q2,-1.30573169,2.31939086557267,NA
"JPN",1989 Q3,1.749678162,0.190877901421604,NA
"JPN",1989 Q4,3.098252201,0.608354489492768,NA
"JPN",1990 Q1,-0.475764015,0.378361828637175,NA
"JPN",1990 Q2,3.153970057,1.35036372561812,NA
"JPN",1990 Q3,1.676741547,0.186106541353848,NA
"JPN",1990 Q4,-0.189979697,1.62306336710571,NA
"JPN",1991 Q1,0.871317214,0.510939603567451,NA
"JPN",1991 Q2,1.186411273,1.01414535418574,NA
"JPN",1991 Q3,-0.22137912,0,NA
"JPN",1991 Q4,0.702333496,1.21777633095261,NA
"JPN",1992 Q1,0.031100621,-0.356636997069515,NA
"JPN",1992 Q2,0.35015406,1.38373478387868,NA
"JPN",1992 Q3,0.117664944,-0.459117264343156,NA
"JPN",1992 Q4,-0.63750149,0.388621692740632,NA
"JPN",1993 Q1,1.126858466,0,NA
"JPN",1993 Q2,-0.633145863,0.912609337610615,NA
"JPN",1993 Q3,-0.717862391,0.453205467690676,NA
"JPN",1993 Q4,0.630002484,-0.278663585416528,NA
"JPN",1994 Q1,0.895175691,0.104597566276254,NA
"JPN",1994 Q2,-0.554164039,0.486619264168464,NA
"JPN",1994 Q3,1.148257998,-0.312553245028191,NA
"JPN",1994 Q4,-0.387637567,0.520377272598438,NA
"JPN",1995 Q1,1.100168933,-0.485606545633654,NA
"JPN",1995 Q2,0.94041273,0.243098039673662,NA
"JPN",1995 Q3,1.172946303,-0.243098039673662,NA
"JPN",1995 Q4,0.251276853,-0.0695638013002764,NA
"JPN",1996 Q1,0.80340574,-0.278750411447692,NA
"JPN",1996 Q2,1.281162619,0.730057629638736,NA
"JPN",1996 Q3,0.130423373,-0.173331665241161,NA
"JPN",1996 Q4,1.116041849,0.277194793984048,NA
"JPN",1997 Q1,0.248894886,-0.242508505959993,NA
"JPN",1997 Q2,-0.74189102,2.0937810124031,NA
"JPN",1997 Q3,0.195980653,-0.0339774740827359,NA
"JPN",1997 Q4,0.035765169,0.27143717594349,NA
"JPN",1998 Q1,-1.219940022,-0.407442584220341,NA
"JPN",1998 Q2,-0.435812214,0.509044367897626,NA
"JPN",1998 Q3,0.17990793,-0.577116500505426,NA
"JPN",1998 Q4,0.799272727,1.01626812807138,NA
"JPN",1999 Q1,-1.37160433,-1.05032659737905,NA
"JPN",1999 Q2,0.378842339,0.340023815433543,NA
"JPN",1999 Q3,0.53347594,-0.30596534612588,NA
"JPN",1999 Q4,0.03031773,0,NA
"JPN",2000 Q1,1.708596308,-0.649022064876448,NA
"JPN",2000 Q2,0.46568319,0.239603213684525,NA
"JPN",2000 Q3,0.029287904,-0.239603213684525,NA
"JPN",2000 Q4,0.965284711,-0.137181545006282,NA
"JPN",2001 Q1,0.751047531,-0.274908666923945,NA
"JPN",2001 Q2,-0.756395451,-0.0688454148450646,NA
"JPN",2001 Q3,-1.081599802,-0.241337975153399,NA
"JPN",2001 Q4,-0.355387426,-0.345784953413464,NA
"JPN",2002 Q1,0.182839052,-0.730057629638736,NA
"JPN",2002 Q2,0.79918378,0.452574382885729,NA
"JPN",2002 Q3,0.32425008,-0.173823971438036,NA
"JPN",2002 Q4,0.269825311,-0.10444165166188,NA
"JPN",2003 Q1,0.067674821,-0.418850535391346,NA
"JPN",2003 Q2,0.681825497,0.453679960840336,NA
"JPN",2003 Q3,0.301241555,-0.174258284868145,NA
"JPN",2003 Q4,1.086084509,-0.174541882274148,NA
"JPN",2004 Q1,0.733748116,-0.244883964914155,NA
"JPN",2004 Q2,0.015589565,0.279812604761709,NA
"JPN",2004 Q3,0.611625611,0.0349267329407432,NA
"JPN",2004 Q4,-0.188682124,0.452889705439663,NA
"JPN",2005 Q1,0.511282088,-0.732614778831842,NA
"JPN",2005 Q2,0.781792136,0.139965495970884,NA
"JPN",2005 Q3,1.006159146,-0.174979760281158,NA
"JPN",2005 Q4,0.182450741,0,NA
"JPN",2006 Q1,0.154060022,-0.105137077451012,NA
"JPN",2006 Q2,0.157670551,0.454780668245824,NA
"JPN",2006 Q3,-0.205160596,0.278857840045443,NA
"JPN",2006 Q4,1.358124179,-0.278857840045443,NA
"JPN",2007 Q1,0.652243405,-0.560018056993439,NA
"JPN",2007 Q2,0.04353356,0.490187070960335,NA
"JPN",2007 Q3,-0.543439944,0.209357108143049,NA
"JPN",2007 Q4,0.436532936,0.347950616802617,NA
"JPN",2008 Q1,0.344171902,-0.0694912865652597,NA
"JPN",2008 Q2,-0.568998945,0.830735309897435,NA
"JPN",2008 Q3,-1.236871916,1.02882497450949,NA
"JPN",2008 Q4,-2.480348027,-0.753433008239224,NA
"JPN",2009 Q1,-4.821546965,-1.21045996104048,NA
"JPN",2009 Q2,1.979378518,0,NA
"JPN",2009 Q3,-0.036391212,-0.313652767474526,NA
"JPN",2009 Q4,1.219620641,-0.52493006701031,NA
"JPN",2010 Q1,1.041721952,-0.0350879899831291,NA
"JPN",2010 Q2,1.229470442,0.0701740084614322,NA
"JPN",2010 Q3,1.804481249,-0.527524914959265,NA
"JPN",2010 Q4,-0.830278713,0.211348169557812,NA
"JPN",2011 Q1,-1.049744957,-0.281893472476913,NA
"JPN",2011 Q2,-0.846603944,0.211497160755147,NA
"JPN",2011 Q3,2.412677121,0,NA
"JPN",2011 Q4,-0.147697637,-0.246783282636276,NA
"JPN",2012 Q1,1.40734714,0.3523539928179,NA
"JPN",2012 Q2,-0.912224466,0.0703220591616649,NA
"JPN",2012 Q3,-0.391236609,-0.599324929657374,NA
"JPN",2012 Q4,-0.077682258,-0.070744931833211,NA
"JPN",2013 Q1,1.411338553,-0.0707950157209147,NA
"JPN",2013 Q2,0.886428893,0.459279441291471,NA
"JPN",2013 Q3,0.9579651,0.562390522777001,NA
"JPN",2013 Q4,-0.132819237,0.454621605481798,NA
"JPN",2014 Q1,0.84255176,0.0348799003666578,NA
"JPN",2014 Q2,-1.822119995,2.44629519317243,NA
"JPN",2014 Q3,0.097229972,0.373752571562491,NA
"JPN",2014 Q4,0.437584351,-0.305693573778143,NA
"JPN",2015 Q1,1.575949885,-0.238379279054435,NA
"JPN",2015 Q2,0.127060737,0.747310752976471,NA
"JPN",2015 Q3,0.114711201,-0.101567318025797,NA
"JPN",2015 Q4,-0.188665029,-0.169541773403914,NA
"JPN",2016 Q1,0.751215086,-0.442118407571002,NA
"JPN",2016 Q2,-0.163768574,0.340255198579964,NA
"JPN",2016 Q3,0.224686991,-0.204018171285636,NA
"JPN",2016 Q4,0.137885167,0.610790104020964,NA
"JPN",2017 Q1,0.789298371,-0.406771932735328,NA
"JPN",2017 Q2,0.361461217,0.406771932735328,NA
"JPN",2017 Q3,0.871283444,0,NA
"JPN",2017 Q4,0.098666682,0.573447420370155,NA
"JPN",2018 Q1,0.071844237,0.302246292431363,NA
"JPN",2018 Q2,0.324364417,-0.20139599109088,NA
"JPN",2018 Q3,-0.477950408,0.435912211685796,NA
"JPN",2018 Q4,-0.177179619,0.333945663579271,NA
"JPN",2019 Q1,0.227052148,-0.267027847293999,NA
"JPN",2019 Q2,0.33829138,0.233712907299122,NA
"JPN",2019 Q3,0.240066923,0.0333149399948773,NA
"JPN",2019 Q4,-2.802466913,0.498983419020327,NA
"JPN",2020 Q1,0.502518868,-0.0995781217806524,NA
"JPN",2020 Q2,-7.767805275,-0.299428858993966,NA
"JPN",2020 Q3,5.54960569,-0.0665743683822662,NA
"JPN",2020 Q4,1.870813796,-0.467759152482117,NA
"JPN",2021 Q1,0.229346546,0.300932288784228,NA
"JPN",2021 Q2,0.395266116,-0.502058107594117,NA
"JPN",2021 Q3,-0.470100566,NA,NA
"JPN",2021 Q4,1.223106257,NA,NA
"JPN",2022 Q1,-0.731157896,NA,NA
"JPN",2022 Q2,1.179771581,NA,NA
"JPN",2022 Q3,-0.187293361,NA,NA
"JPN",2022 Q4,0.448901173,NA,NA
"JPN",2023 Q1,0.983466533,NA,NA
"JPN",2023 Q2,1.02860716,NA,NA
"JPN",2023 Q3,-0.816686898,NA,NA
"JPN",2023 Q4,0.094375567,NA,NA
"USA",1947 Q2,-0.265224282,NA,NA
"USA",1947 Q3,-0.20487925,NA,NA
"USA",1947 Q4,1.565986876,NA,NA
"USA",1948 Q1,1.506037747,NA,NA
"USA",1948 Q2,1.652377436,NA,NA
"USA",1948 Q3,0.57451827,NA,NA
"USA",1948 Q4,0.113286487,NA,NA
"USA",1949 Q1,-1.376613836,NA,NA
"USA",1949 Q2,-0.339657476,NA,NA
"USA",1949 Q3,1.033940371,NA,NA
"USA",1949 Q4,-0.837805259,NA,NA
"USA",1950 Q1,3.93168633,NA,NA
"USA",1950 Q2,3.050930394,NA,NA
"USA",1950 Q3,3.865065794,NA,NA
"USA",1950 Q4,1.91495691,NA,NA
"USA",1951 Q1,1.357955997,NA,NA
"USA",1951 Q2,1.732134603,NA,NA
"USA",1951 Q3,2.059988677,NA,NA
"USA",1951 Q4,0.218954063,NA,NA
"USA",1952 Q1,1.066926106,NA,NA
"USA",1952 Q2,0.214299801,NA,NA
"USA",1952 Q3,0.721230522,NA,NA
"USA",1952 Q4,3.283945587,NA,NA
"USA",1953 Q1,1.859039973,NA,NA
"USA",1953 Q2,0.773091513,NA,NA
"USA",1953 Q3,-0.562515972,NA,NA
"USA",1953 Q4,-1.513718722,NA,NA
"USA",1954 Q1,-0.477570487,NA,NA
"USA",1954 Q2,0.109412651,NA,NA
"USA",1954 Q3,1.129689412,NA,NA
"USA",1954 Q4,1.956964147,NA,NA
"USA",1955 Q1,2.85659611,NA,NA
"USA",1955 Q2,1.627544984,0,NA
"USA",1955 Q3,1.35082136,0.498179570574386,NA
"USA",1955 Q4,0.600666135,0.124113960654881,NA
"USA",1956 Q1,-0.388042688,-0.248382155508065,NA
"USA",1956 Q2,0.826576162,0.866827131315873,NA
"USA",1956 Q3,-0.089703387,1.22553265874608,NA
"USA",1956 Q4,1.645911297,0.607179723081774,NA
"USA",1957 Q1,0.640267872,0.603429723721716,NA
"USA",1957 Q2,-0.219140239,1.07726776064312,NA
"USA",1957 Q3,0.979921833,1.06570252724438,NA
"USA",1957 Q4,-1.034538359,0.235316172860012,NA
"USA",1958 Q1,-2.59590361,1.05199954363804,NA
"USA",1958 Q2,0.656898848,0.810693179604094,NA
"USA",1958 Q3,2.313111068,0.115243552846067,NA
"USA",1958 Q4,2.338230005,0,NA
"USA",1959 Q1,1.918406388,0,NA
"USA",1959 Q2,2.253433564,0.345017566532402,NA
"USA",1959 Q3,0.069726727,0.68648442419228,NA
"USA",1959 Q4,0.284980687,0.568519141008927,NA
"USA",1960 Q1,2.248627259,-0.113413267149198,NA
"USA",1960 Q2,-0.538357281,0.56594494680593,NA
"USA",1960 Q3,0.48993124,0.225500205981621,NA
"USA",1960 Q4,-1.283131151,0.673386021186229,NA
"USA",1961 Q1,0.675017967,0,NA
"USA",1961 Q2,1.697854683,0,NA
"USA",1961 Q3,1.920365796,0.55773813887896,NA
"USA",1961 Q4,1.96166961,0.111143708542283,NA
"USA",1962 Q1,1.783663196,0.221996344934761,NA
"USA",1962 Q2,0.904754391,0.442441184008047,NA
"USA",1962 Q3,1.229566665,0.440570399148532,NA
"USA",1962 Q4,0.329401872,0.219481481361505,NA
"USA",1963 Q1,1.092090426,0.109638239892718,NA
"USA",1963 Q2,1.122414332,0.328040075700109,NA
"USA",1963 Q3,2.198830992,0.544379126458017,NA
"USA",1963 Q4,0.655904746,0.433333485000054,NA
"USA",1964 Q1,2.108713585,0.21600295583184,NA
"USA",1964 Q2,1.089068379,0.107788453767022,NA
"USA",1964 Q3,1.56260166,0.430148309549283,NA
"USA",1964 Q4,0.309191087,0.321363300628619,NA
"USA",1965 Q1,2.41990812,0.213695179514017,NA
"USA",1965 Q2,1.263470829,0.744244338294786,NA
"USA",1965 Q3,2.223160468,0.422873020557324,NA
"USA",1965 Q4,2.303901713,0.421017641838084,NA
"USA",1966 Q1,2.433835311,0.732635084704159,NA
"USA",1966 Q2,0.341470466,1.14049522798454,NA
"USA",1966 Q3,0.846832571,0.923533741798144,NA
"USA",1966 Q4,0.820403429,0.813843296058803,NA
"USA",1967 Q1,0.885793314,0.101239289776123,NA
"USA",1967 Q2,0.061351469,0.80645974107747,NA
"USA",1967 Q3,0.946076026,0.899604666025589,NA
"USA",1967 Q4,0.753853322,0.891513758858942,NA
"USA",1968 Q1,2.039271039,1.17652393553778,NA
"USA",1968 Q2,1.670373004,0.969892079639889,NA
"USA",1968 Q3,0.774518561,1.34229105172965,NA
"USA",1968 Q4,0.392774099,1.1364145070293,NA
"USA",1969 Q1,1.564430669,1.21668720449306,NA
"USA",1969 Q2,0.303353946,1.66051264215987,NA
"USA",1969 Q3,0.659952355,1.45325637008722,NA
"USA",1969 Q4,-0.48820905,1.43243899797572,NA
"USA",1970 Q1,-0.148891714,1.32455178234854,NA
"USA",1970 Q2,0.141718415,1.65292917261493,NA
"USA",1970 Q3,0.921467385,1.11536410194084,NA
"USA",1970 Q4,-1.071573173,1.35595910683506,NA
"USA",1971 Q1,2.716149226,0.75476106541541,NA
"USA",1971 Q2,0.540816688,1.08014627200919,NA
"USA",1971 Q3,0.822446825,1.06866181811571,NA
"USA",1971 Q4,0.234864641,0.48938508814933,NA
"USA",1972 Q1,1.837215912,0.729673577250001,NA
"USA",1972 Q2,2.269287506,0.804470173647687,NA
"USA",1972 Q3,0.944089632,0.956977658896774,NA
"USA",1972 Q4,1.67443585,0.947850438210374,NA
"USA",1973 Q1,2.474941731,1.25002183172662,NA
"USA",1973 Q2,1.088743434,2.22659598161732,NA
"USA",1973 Q3,-0.525838329,2.17809660999269,NA
"USA",1973 Q4,0.949230841,2.27697579575059,NA
"USA",1974 Q1,-0.859705265,2.79285807896374,NA
"USA",1974 Q2,0.237697011,2.78570786620986,NA
"USA",1974 Q3,-0.945277385,2.97720502434893,NA
"USA",1974 Q4,-0.388405772,2.95589909347012,NA
"USA",1975 Q1,-1.217634331,1.7960564511001,NA
"USA",1975 Q2,0.714701189,1.51423122402004,NA
"USA",1975 Q3,1.712044616,2.10666550513934,NA
"USA",1975 Q4,1.347092895,1.58151588072317,NA
"USA",1976 Q1,2.249467623,0.960972613876754,NA
"USA",1976 Q2,0.733374038,1.24742813571928,NA
"USA",1976 Q3,0.547407585,1.58129368528446,NA
"USA",1976 Q4,0.722603571,1.1553988591408,NA
"USA",1977 Q1,1.186233148,1.70846728778464,NA
"USA",1977 Q2,1.941923522,2.17827300370308,NA
"USA",1977 Q3,1.803164972,1.4262216262706,NA
"USA",1977 Q4,0.00199278,1.08345817133984,NA
"USA",1978 Q1,0.31984214,1.70941281704708,NA
"USA",1978 Q2,3.864772684,2.51060331821291,NA
"USA",1978 Q3,1.005748755,2.34824596542853,NA
"USA",1978 Q4,1.344125421,1.99807716289611,NA
"USA",1979 Q1,0.179593814,2.44270503731929,NA
"USA",1979 Q2,0.106745288,3.41590686286595,NA
"USA",1979 Q3,0.742804688,3.25790978520808,NA
"USA",1979 Q4,0.250045169,2.80453874038531,NA
"USA",1980 Q1,0.314571154,3.8747795843507,0.240996875
"USA",1980 Q2,-2.060434864,3.60813124540131,0.517229230769231
"USA",1980 Q3,-0.11885475,1.81637980059257,0.137740909090909
"USA",1980 Q4,1.86492332,2.60577169867893,0.289293939393939
"USA",1981 Q1,1.959422211,2.61550412966627,0.2939484375
"USA",1981 Q2,-0.741075707,2.28947363659833,0.178904615384615
"USA",1981 Q3,1.197502075,2.78100535218191,0.390786363636364
"USA",1981 Q4,-1.089596732,1.43320885743492,0.411493939393939
"USA",1982 Q1,-1.553644642,0.81487276874217,0.418403125
"USA",1982 Q2,0.456177128,1.50589789693845,0.394766153846154
"USA",1982 Q3,-0.382266836,1.8595597902757,0.589554545454545
"USA",1982 Q4,0.040008788,0.238551725628033,0.362354545454545
"USA",1983 Q1,1.31779041,-0.0681030471626709,0.1778515625
"USA",1983 Q2,2.275520245,1.25235174129119,0.0354323076923077
"USA",1983 Q3,1.998954608,1.1703882267462,0.0666681818181818
"USA",1983 Q4,2.086182628,0.893602699142271,0.0277
"USA",1984 Q1,1.954790342,1.11402244037815,0.0683138461538462
"USA",1984 Q2,1.727761586,1.06952496804618,0.15302
"USA",1984 Q3,0.964010047,1.09011422585183,0.174010769230769
"USA",1984 Q4,0.820772945,0.730731001798945,0.0619636363636364
"USA",1985 Q1,0.968979228,0.631129973510669,0.0407734375
"USA",1985 Q2,0.880473573,1.21932803842073,0.0849338461538462
"USA",1985 Q3,1.527271423,0.712176943816223,0.0783984848484848
"USA",1985 Q4,0.743449145,0.890812757388604,0.0807424242424242
"USA",1986 Q1,0.93374763,0.213847558176328,0.1215625
"USA",1986 Q2,0.450296355,-0.213847558176328,0.130024615384615
"USA",1986 Q3,0.956668037,0.73126789286011,0.0898318181818182
"USA",1986 Q4,0.53639288,0.544968219649533,0.0477848484848485
"USA",1987 Q1,0.741844935,1.11094189493888,0.0588125
"USA",1987 Q2,1.078177644,1.30528542473316,0.160498461538462
"USA",1987 Q3,0.867178025,1.1428614855677,0.0402893939393939
"USA",1987 Q4,1.716956865,0.841444516433887,0.487534848484849
"USA",1988 Q1,0.516882541,0.60491238763225,0.34054
"USA",1988 Q2,1.314032279,1.25573988838554,0.211023076923077
"USA",1988 Q3,0.585969645,1.32414270556436,0.239704545454545
"USA",1988 Q4,1.332456056,1.03022625424165,0.131412307692308
"USA",1989 Q1,1.016394951,1.10192473894237,0.100733846153846
"USA",1989 Q2,0.763099657,1.63046848707884,0.0476384615384615
"USA",1989 Q3,0.740735625,0.805391314123627,0.0305261538461538
"USA",1989 Q4,0.196981055,0.957958348610033,0.0286107692307692
"USA",1990 Q1,1.092882045,1.70675049535496,0.0408676923076923
"USA",1990 Q2,0.36297003,1.01023332287205,0.0187969230769231
"USA",1990 Q3,0.066581679,1.71206951868053,0.0932569230769231
"USA",1990 Q4,-0.910404557,1.60846821790503,0.295207575757576
"USA",1991 Q1,-0.467940645,0.819386060923755,0.22898125
"USA",1991 Q2,0.779689057,0.591720244284577,0.0218584615384615
"USA",1991 Q3,0.505358687,0.783552894745299,0.0139106060606061
"USA",1991 Q4,0.348544845,0.753245901107213,0.0341015151515152
"USA",1992 Q1,1.19725221,0.699544644638106,0.0166123076923077
"USA",1992 Q2,1.084303276,0.813993661883661,0.0306
"USA",1992 Q3,0.988110187,0.783756010623371,0.0180939393939394
"USA",1992 Q4,1.042855599,0.707215447369602,0.0103636363636364
"USA",1993 Q1,0.166943722,0.842122215448882,0.0119546875
"USA",1993 Q2,0.582170944,0.765750934333909,0.00596307692307692
"USA",1993 Q3,0.477154823,0.392198151446888,0.0043030303030303
"USA",1993 Q4,1.360149303,0.688390813292727,0.00847727272727273
"USA",1994 Q1,0.970362988,0.638246241730211,0.0161515625
"USA",1994 Q2,1.355182631,0.634214534549571,0.0387892307692308
"USA",1994 Q3,0.584584555,0.876699446278018,0.0197075757575758
"USA",1994 Q4,1.145570156,0.468911886605738,0.01302
"USA",1995 Q1,0.354780508,0.820864249755893,0.00834923076923077
"USA",1995 Q2,0.298322846,0.879903840018592,0.0100584615384615
"USA",1995 Q3,0.850725502,0.437057731064705,0.00923538461538462
"USA",1995 Q4,0.679082051,0.478572092275797,0.0151246153846154
"USA",1996 Q1,0.749050123,0.907337345919501,0.0262707692307692
"USA",1996 Q2,1.667944102,0.984371522236493,0.0273415384615385
"USA",1996 Q3,0.897033741,0.530967642528335,0.0396621212121212
"USA",1996 Q4,1.03836953,0.717597283848104,0.0402181818181818
"USA",1997 Q1,0.645443199,0.670724352707364,0.010178125
"USA",1997 Q2,1.665217831,0.396122551310096,0.01384
"USA",1997 Q3,1.248568975,0.394559609682155,0.0116984848484848
"USA",1997 Q4,0.853860273,0.393008953087026,0.0175530303030303
"USA",1998 Q1,1.003753132,0.268002116552157,0.010425
"USA",1998 Q2,0.92568788,0.533888179781794,0.0143738461538462
"USA",1998 Q3,1.258940271,0.388349889757844,0.0954469696969697
"USA",1998 Q4,1.609196571,0.346193366469105,0.209239393939394
"USA",1999 Q1,0.939433749,0.385527613951098,0.0724171875
"USA",1999 Q2,0.834742896,0.9673492809533,0.0302861538461538
"USA",1999 Q3,1.32588323,0.619824064524543,0.0788772727272727
"USA",1999 Q4,1.640667087,0.615991813775896,0.12360303030303
"USA",2000 Q1,0.362793409,0.985625841069382,0.0617107692307692
"USA",2000 Q2,1.821287813,1.05365552834762,0.158104615384615
"USA",2000 Q3,0.101932586,0.792669650726552,0.0555353846153846
"USA",2000 Q4,0.597038793,0.537734451031113,0.0579107692307692
"USA",2001 Q1,-0.327798808,0.953121834817683,0.128401538461538
"USA",2001 Q2,0.62450293,1.03803501331186,0.146676923076923
"USA",2001 Q3,-0.400639195,0.131349987701501,0.0762615384615385
"USA",2001 Q4,0.274775448,-0.281670092488362,0.122531818181818
"USA",2002 Q1,0.836358656,0.356640322823765,0.1162953125
"USA",2002 Q2,0.612706584,1.08088488810445,0.0940846153846154
"USA",2002 Q3,0.40651143,0.425421270065129,0.246486363636364
"USA",2002 Q4,0.123605053,0.313274129352603,0.153960606060606
"USA",2003 Q1,0.526641986,1.00686974156003,0.109778125
"USA",2003 Q2,0.885621673,0.363644803354646,0.136726153846154
"USA",2003 Q3,1.663199957,0.488809112894106,0.0677121212121212
"USA",2003 Q4,1.160721398,0.0180667951865665,0.0443469696969697
"USA",2004 Q1,0.566651454,0.89879599849132,0.0120338461538462
"USA",2004 Q2,0.774952324,1.42149423954576,0.0203123076923077
"USA",2004 Q3,0.948593889,0.352232338612168,0.0147030303030303
"USA",2004 Q4,1.020208129,0.595975919154057,0.0107393939393939
"USA",2005 Q1,1.109363354,0.627176281588149,0.01179375
"USA",2005 Q2,0.492624455,1.32840243644763,0.0242753846153846
"USA",2005 Q3,0.783814035,1.20944952580953,0.0223106060606061
"USA",2005 Q4,0.55551654,0.506683474405634,0.0189646153846154
"USA",2006 Q1,1.345383768,0.537638015865216,0.0200646153846154
"USA",2006 Q2,0.258752763,1.67818356554559,0.0215538461538462
"USA",2006 Q3,0.149955926,0.558677706551691,0.0213676923076923
"USA",2006 Q4,0.859449801,-0.855700134702886,0.0219169230769231
